Start_Time,State,Weather_Condition
2016-06-23 18:19:29,CA,Clear
2016-06-23 18:20:01,CA,Clear
2016-06-23 18:21:25,CA,Clear
2016-06-23 18:20:29,CA,Clear
2016-06-23 18:18:40,CA,Clear
2016-06-23 18:16:50,CA,Clear
2016-06-23 18:29:11,CA,Clear
2016-06-23 18:32:27,CA,Clear
2016-06-23 18:33:18,CA,Clear
2016-06-23 18:26:51,CA,Clear
2016-06-23 18:31:38,CA,Partly Cloudy
2016-06-23 18:43:31,CA,Clear
2016-06-23 18:44:25,CA,Clear
2016-06-23 18:37:59,CA,Clear
2016-06-23 18:44:05,CA,Clear
2016-06-23 18:38:33,CA,Clear
2016-06-23 19:12:46,CA,Scattered Clouds
2016-06-23 19:21:06,CA,Overcast
2016-06-23 19:15:02,CA,Clear
2016-06-23 19:20:22,CA,Clear
2016-06-23 19:15:29,CA,Clear
2016-06-23 19:17:21,CA,Clear
2016-06-23 19:15:18,CA,Clear
2016-06-23 19:19:07,CA,Clear
2016-06-23 19:20:00,CA,Partly Cloudy
2016-06-23 19:30:21,CA,Clear
2016-06-23 19:29:07,CA,Clear
2016-06-23 19:12:46,CA,Scattered Clouds
2016-06-23 19:32:26,CA,Clear
2016-06-23 19:29:42,CA,Clear
2016-06-23 19:35:03,CA,Clear
2016-06-23 19:28:59,CA,Clear
2016-06-23 19:27:17,CA,Partly Cloudy
2016-06-23 19:28:29,CA,Clear
2016-06-23 19:37:37,CA,Overcast
2016-06-23 19:39:01,CA,Clear
2016-06-23 19:35:55,CA,Clear
2016-06-23 19:36:17,CA,Scattered Clouds
2016-06-23 19:42:18,CA,Clear
2016-06-23 19:44:04,CA,Clear
2016-06-23 19:45:17,CA,Clear
2016-06-23 19:44:34,CA,Clear
2016-06-23 19:47:52,CA,Clear
2016-06-23 20:03:27,CA,Overcast
2016-06-23 20:04:43,CA,Overcast
2016-06-23 20:04:03,CA,Clear
2016-06-23 19:56:39,CA,Clear
2016-06-23 20:00:55,CA,Clear
2016-06-23 19:48:30,CA,Clear
2016-06-23 19:49:30,CA,Clear
2016-06-23 20:03:19,CA,Clear
2016-06-23 20:01:16,CA,Partly Cloudy
2016-06-23 20:04:02,CA,Clear
2016-06-23 19:55:20,CA,Clear
2016-06-23 19:58:26,CA,Clear
2016-06-23 20:08:31,CA,Overcast
2016-06-23 20:08:05,CA,Overcast
2016-06-23 20:10:08,CA,Clear
2016-06-23 20:05:35,CA,Clear
2016-06-23 20:07:35,CA,Clear
2016-06-23 20:12:19,CA,Clear
2016-06-23 20:09:03,CA,Clear
2016-06-23 20:13:03,CA,Scattered Clouds
2016-06-23 20:06:08,CA,Clear
2016-06-23 20:25:33,CA,Overcast
2016-06-23 20:16:20,CA,Overcast
2016-06-23 20:17:47,CA,Clear
2016-06-23 20:19:14,CA,Clear
2016-06-23 20:23:48,CA,Clear
2016-06-23 20:24:33,CA,Clear
2016-06-23 20:15:39,CA,Clear
2016-06-23 20:16:46,CA,Clear
2016-06-23 20:18:11,CA,Scattered Clouds
2016-06-23 20:22:30,CA,Scattered Clouds
2016-06-23 20:22:05,CA,Scattered Clouds
2016-06-23 20:20:43,CA,Clear
2016-06-23 20:23:35,CA,Mostly Cloudy
2016-06-23 20:27:22,CA,Clear
2016-06-23 20:33:29,CA,Partly Cloudy
2016-06-23 20:31:47,CA,Partly Cloudy
2016-06-23 20:29:28,CA,Scattered Clouds
2016-06-23 20:24:39,CA,Clear
2016-06-23 20:34:20,CA,Clear
2016-06-23 20:32:56,CA,Clear
2016-06-23 20:28:12,CA,Clear
2016-06-23 20:30:41,CA,Clear
2016-06-23 20:33:54,CA,Clear
2016-06-23 20:28:58,CA,Clear
2016-06-23 20:29:12,CA,Clear
2016-06-23 20:42:52,CA,Clear
2016-06-23 20:41:57,CA,Clear
2016-06-23 20:36:03,CA,Mostly Cloudy
2016-06-23 20:34:55,CA,Partly Cloudy
2016-06-23 20:35:01,CA,Clear
2016-06-23 20:40:01,CA,Clear
2016-06-23 20:40:30,CA,Clear
2016-06-23 20:40:55,CA,Clear
2016-06-23 20:35:27,CA,Clear
2016-06-23 20:42:14,CA,Mostly Cloudy
2016-06-23 20:45:59,CA,Overcast
2016-06-23 20:45:38,CA,Clear
2016-06-23 20:46:59,CA,Scattered Clouds
2016-06-23 20:43:11,CA,Mostly Cloudy
2016-06-23 20:52:54,CA,Scattered Clouds
2016-06-23 20:56:33,CA,Clear
2016-06-23 20:53:44,CA,Clear
2016-06-23 20:55:06,CA,Clear
2016-06-23 20:57:35,CA,Clear
2016-06-23 21:23:20,CA,Clear
2016-06-23 21:22:46,CA,Partly Cloudy
2016-06-23 21:16:07,CA,Clear
2016-06-23 21:34:45,CA,Overcast
2016-06-23 21:32:42,CA,Clear
2016-06-23 21:43:14,CA,Clear
2016-06-23 21:54:40,CA,Clear
2016-06-23 21:44:17,CA,Clear
2016-06-23 21:47:43,CA,Clear
2016-06-23 21:51:11,CA,Clear
2016-06-23 21:45:47,CA,Clear
2016-06-23 22:06:17,CA,Clear
2016-06-23 22:10:22,CA,Fair
2016-06-23 22:28:17,CA,Clear
2016-06-23 22:33:34,CA,Clear
2016-06-23 22:31:16,CA,Clear
2016-06-23 22:41:36,CA,Clear
2016-06-23 22:36:25,CA,Clear
2016-06-23 23:40:14,CA,Overcast
2016-06-24 00:01:46,CA,Clear
2016-06-24 00:33:12,CA,Clear
2016-06-24 01:09:53,CA,Fair
2016-06-24 01:29:56,CA,Clear
2016-06-24 01:46:59,CA,Clear
2016-06-24 01:46:03,CA,Overcast
2016-06-24 01:57:09,CA,Overcast
2016-06-24 02:18:54,CA,Overcast
2016-06-24 02:50:16,CA,Overcast
2016-06-24 03:04:52,CA,Overcast
2016-06-24 03:44:13,CA,Clear
2016-06-24 04:09:02,CA,Haze
2016-06-24 04:31:04,CA,Overcast
2016-06-24 04:39:23,CA,Overcast
2016-06-24 05:05:32,CA,Clear
2016-06-24 05:10:53,CA,Overcast
2016-06-24 05:21:41,CA,Overcast
2016-06-24 06:01:49,CA,Overcast
2016-06-24 05:52:14,CA,Haze
2016-06-24 05:54:30,CA,Overcast
2016-06-24 05:52:53,CA,Overcast
2016-06-24 06:02:45,CA,Overcast
2016-06-24 05:49:28,CA,Overcast
2016-06-24 06:04:24,CA,Clear
2016-06-24 06:27:30,CA,Clear
2016-06-24 06:56:07,CA,Haze
2016-06-24 06:55:13,CA,Haze
2016-06-24 06:57:26,CA,Clear
2016-06-24 07:30:38,CA,Clear
2016-06-24 07:26:39,CA,Mostly Cloudy
2016-06-24 07:06:56,CA,Overcast
2016-06-24 07:07:16,CA,Mist
2016-06-24 07:35:26,CA,Haze
2016-06-24 07:31:10,CA,Clear
2016-06-24 08:02:15,CA,Haze
2016-06-24 08:00:47,CA,Clear
2016-06-24 08:01:21,CA,Haze
2016-06-24 08:16:12,CA,Overcast
2016-06-24 08:10:25,CA,Haze
2016-06-24 08:19:10,CA,Clear
2016-06-24 08:45:41,CA,Overcast
2016-06-24 09:02:31,CA,Overcast
2016-06-24 08:40:07,CA,Overcast
2016-06-24 09:02:51,CA,Mostly Cloudy
2016-06-24 08:46:53,CA,Clear
2016-06-24 09:08:45,CA,Haze
2016-06-24 09:18:18,CA,Overcast
2016-06-24 09:21:01,CA,Overcast
2016-06-24 09:35:02,CA,Haze
2016-06-24 09:47:35,CA,Haze
2016-06-24 09:57:36,CA,Haze
2016-06-24 10:03:57,CA,Clear
2016-06-24 10:04:38,CA,Mostly Cloudy
2016-06-24 10:08:25,CA,Clear
2016-06-24 10:22:23,CA,Haze
2016-06-24 10:19:23,CA,Overcast
2016-06-24 10:21:03,CA,Mostly Cloudy
2016-06-24 10:32:59,CA,Haze
2016-06-24 10:32:41,CA,Haze
2016-06-24 10:31:37,CA,Haze
2016-06-24 10:29:37,CA,Scattered Clouds
2016-06-24 10:35:09,CA,Clear
2016-06-24 10:34:46,CA,Clear
2016-06-24 10:36:46,CA,Clear
2016-06-24 10:35:58,CA,Clear
2016-06-24 10:37:49,CA,Fair
2016-06-24 10:49:05,CA,Overcast
2016-06-24 10:54:08,CA,Clear
2016-06-24 10:50:46,CA,Mostly Cloudy
2016-06-24 10:54:43,CA,
2016-06-24 10:58:48,CA,Haze
2016-06-24 10:56:33,CA,Partly Cloudy
2016-06-24 11:00:09,CA,Haze
2016-06-24 10:57:11,CA,Haze
2016-06-24 11:02:28,CA,Haze
2016-06-24 11:10:56,CA,Haze
2016-06-24 11:04:59,CA,Overcast
2016-06-24 11:06:47,CA,Scattered Clouds
2016-06-24 11:11:39,CA,Clear
2016-06-24 11:11:17,CA,Clear
2016-06-24 11:08:49,CA,Mostly Cloudy
2016-06-24 11:12:49,CA,Clear
2016-06-24 11:07:18,CA,Mostly Cloudy
2016-06-24 11:08:31,CA,Mostly Cloudy
2016-06-24 11:30:24,CA,Overcast
2016-06-24 11:26:27,CA,Haze
2016-06-24 11:32:25,CA,Haze
2016-06-24 11:33:54,CA,Scattered Clouds
2016-06-24 11:26:58,CA,Clear
2016-06-24 11:31:45,CA,Clear
2016-06-24 11:25:56,CA,Clear
2016-06-24 11:35:17,CA,Haze
2016-06-24 11:36:07,CA,Clear
2016-06-24 11:48:26,CA,Overcast
2016-06-24 11:50:53,CA,Scattered Clouds
2016-06-24 11:51:33,CA,Scattered Clouds
2016-06-24 11:50:22,CA,Scattered Clouds
2016-06-24 11:51:13,CA,Scattered Clouds
2016-06-24 11:47:02,CA,Clear
2016-06-24 11:56:30,CA,Partly Cloudy
2016-06-24 11:55:17,CA,Clear
2016-06-24 11:57:56,CA,Clear
2016-06-24 11:58:49,CA,Clear
2016-06-24 12:06:59,CA,Clear
2016-06-24 12:19:05,CA,Scattered Clouds
2016-06-24 12:19:54,CA,Haze
2016-06-24 12:35:32,CA,Clear
2016-06-24 12:41:06,CA,Fair
2016-06-24 12:40:50,CA,Fair
2016-06-24 12:39:28,CA,Haze
2016-06-24 12:38:34,CA,Clear
2016-06-24 12:40:32,CA,Clear
2016-06-24 12:54:42,CA,Clear
2016-06-24 12:44:38,CA,Clear
2016-06-24 12:43:53,CA,Clear
2016-06-24 12:55:04,CA,Clear
2016-06-24 13:14:04,CA,Clear
2016-06-24 13:12:14,CA,Clear
2016-06-24 13:01:07,CA,Partly Cloudy
2016-06-24 13:13:12,CA,Clear
2016-06-24 13:35:32,CA,Clear
2016-06-24 13:30:36,CA,Overcast
2016-06-24 13:29:55,CA,Clear
2016-06-24 13:39:08,CA,Scattered Clouds
2016-06-24 13:41:31,CA,Clear
2016-06-24 13:38:31,CA,Clear
2016-06-24 13:40:53,CA,Partly Cloudy
2016-06-24 13:48:09,CA,Scattered Clouds
2016-06-24 13:47:26,CA,Scattered Clouds
2016-06-24 13:49:59,CA,Clear
2016-06-24 13:59:16,CA,Scattered Clouds
2016-06-24 14:00:56,CA,Scattered Clouds
2016-06-24 14:02:31,CA,Clear
2016-06-24 14:06:08,CA,Clear
2016-06-24 14:11:40,CA,Clear
2016-06-24 14:05:19,CA,Clear
2016-06-24 14:09:16,CA,Clear
2016-06-24 14:06:28,CA,Haze
2016-06-24 14:09:45,CA,Clear
2016-06-24 14:17:47,CA,Clear
2016-06-24 14:19:14,CA,Clear
2016-06-24 14:16:04,CA,Clear
2016-06-24 14:23:24,CA,Clear
2016-06-24 14:21:48,CA,Clear
2016-06-24 14:29:11,CA,Mostly Cloudy
2016-06-24 14:32:09,CA,Mostly Cloudy
2016-06-24 14:31:00,CA,Clear
2016-06-24 14:34:09,CA,Clear
2016-06-24 14:26:10,CA,Clear
2016-06-24 14:29:26,CA,Clear
2016-06-24 14:37:00,CA,Clear
2016-06-24 14:42:24,CA,Clear
2016-06-24 14:40:43,CA,Partly Cloudy
2016-06-24 14:53:30,CA,Fair
2016-06-24 14:50:40,CA,
2016-06-24 14:49:47,CA,Clear
2016-06-24 15:01:14,CA,Clear
2016-06-24 14:59:09,CA,Clear
2016-06-24 15:18:06,CA,Mostly Cloudy
2016-06-24 15:19:36,CA,Clear
2016-06-24 15:17:29,CA,Clear
2016-06-24 15:22:00,CA,Clear
2016-06-24 15:21:25,CA,Clear
2016-06-24 15:22:32,CA,Partly Cloudy
2016-06-24 15:33:57,CA,Clear
2016-06-24 15:30:04,CA,Clear
2016-06-24 15:27:16,CA,Clear
2016-06-24 15:26:21,CA,Clear
2016-06-24 15:29:07,CA,Clear
2016-06-24 15:29:30,CA,Partly Cloudy
2016-06-24 15:23:33,CA,Clear
2016-06-24 15:43:45,CA,Overcast
2016-06-24 15:41:29,CA,Mostly Cloudy
2016-06-24 15:45:40,CA,Mostly Cloudy
2016-06-24 15:46:52,CA,Clear
2016-06-24 15:45:07,CA,Clear
2016-06-24 15:47:55,CA,Clear
2016-06-24 15:53:05,CA,Clear
2016-06-24 15:55:22,CA,Clear
2016-06-24 15:51:27,CA,Clear
2016-06-24 15:52:02,CA,Clear
2016-06-24 15:53:35,CA,Clear
2016-06-24 15:47:25,CA,Fair
2016-06-24 15:49:38,CA,Clear
2016-06-24 16:01:34,CA,Clear
2016-06-24 15:55:58,CA,Clear
2016-06-24 16:15:25,CA,Clear
2016-06-24 16:06:27,CA,Clear
2016-06-24 16:08:57,CA,Clear
2016-06-24 16:07:01,CA,Clear
2016-06-24 16:07:38,CA,Clear
2016-06-24 16:03:07,CA,Partly Cloudy
2016-06-24 16:14:54,CA,Mostly Cloudy
2016-06-24 16:13:46,CA,
2016-06-24 16:23:14,CA,Clear
2016-06-24 16:18:29,CA,Clear
2016-06-24 16:13:16,CA,Clear
2016-06-24 16:20:36,CA,Clear
2016-06-24 16:23:41,CA,Clear
2016-06-24 16:21:26,CA,Clear
2016-06-24 16:22:31,CA,Fair
2016-06-24 17:04:15,CA,Clear
2016-06-24 17:03:31,CA,Clear
2016-06-24 17:00:10,CA,Clear
2016-06-24 16:56:45,CA,Mostly Cloudy
2016-06-24 17:01:08,CA,Scattered Clouds
2016-06-24 16:56:12,CA,Clear
2016-06-24 16:59:08,CA,Partly Cloudy
2016-06-24 17:00:42,CA,Clear
2016-06-24 16:58:39,CA,
2016-06-24 17:09:48,CA,Clear
2016-06-24 17:04:53,CA,Scattered Clouds
2016-06-24 17:08:19,CA,Clear
2016-06-24 17:07:02,CA,Scattered Clouds
2016-06-24 17:06:27,CA,Scattered Clouds
2016-06-24 17:05:26,CA,Clear
2016-06-24 17:05:52,CA,Fair
2016-06-24 17:23:42,CA,Clear
2016-06-24 17:22:07,CA,Clear
2016-06-24 17:21:40,CA,Clear
2016-06-24 17:33:02,CA,Clear
2016-06-24 17:27:07,CA,Clear
2016-06-24 17:37:17,CA,Clear
2016-06-24 17:35:37,CA,Clear
2016-06-24 17:39:14,CA,
2016-06-24 17:40:27,CA,Clear
2016-06-24 17:37:42,CA,Clear
2016-06-24 17:42:55,CA,Clear
2016-06-24 17:41:49,CA,Clear
2016-06-24 17:54:11,CA,Fair
2016-06-24 17:53:19,CA,Fair
2016-06-24 17:49:07,CA,Scattered Clouds
2016-06-24 17:47:55,CA,Clear
2016-06-24 17:52:54,CA,Fair
2016-06-24 17:44:23,CA,Clear
2016-06-24 17:45:55,CA,Clear
2016-06-24 17:51:50,CA,Clear
2016-06-24 17:58:13,CA,Clear
2016-06-24 17:58:45,CA,Clear
2016-06-24 18:00:13,CA,Clear
2016-06-24 18:01:09,CA,Clear
2016-06-24 17:58:36,CA,Overcast
2016-06-24 17:59:06,CA,Clear
2016-06-24 18:04:13,CA,Clear
2016-06-24 18:13:24,CA,Clear
2016-06-24 18:02:49,CA,Clear
2016-06-24 18:01:55,CA,Clear
2016-06-24 18:11:40,CA,Clear
2016-06-24 18:15:38,CA,Clear
2016-06-24 18:01:37,CA,Partly Cloudy
2016-06-24 18:06:34,CA,Mostly Cloudy
2016-06-24 18:20:24,CA,Clear
2016-06-24 18:21:18,CA,Clear
2016-06-24 18:17:28,CA,Clear
2016-06-24 18:20:49,CA,Clear
2016-06-24 18:16:56,CA,Clear
2016-06-24 18:24:22,CA,Haze
2016-06-24 18:23:06,CA,Overcast
2016-06-24 18:21:50,CA,Scattered Clouds
2016-06-24 18:22:28,CA,Clear
2016-06-24 18:36:34,CA,Clear
2016-06-24 18:36:05,CA,Partly Cloudy
2016-06-24 18:25:53,CA,Partly Cloudy
2016-06-24 18:31:40,CA,Overcast
2016-06-24 18:37:38,CA,Clear
2016-06-24 18:38:35,CA,Clear
2016-06-24 18:37:07,CA,Haze
2016-06-24 18:42:24,CA,Haze
2016-06-24 19:08:15,CA,Fair
2016-06-24 19:12:51,CA,Clear
2016-06-24 19:08:44,CA,Clear
2016-06-24 18:55:26,CA,Clear
2016-06-24 19:11:49,CA,Clear
2016-06-24 19:09:13,CA,Clear
2016-06-24 19:16:51,CA,Clear
2016-06-24 19:17:18,CA,Clear
2016-06-24 19:17:45,CA,Clear
2016-06-24 19:19:39,CA,
2016-06-24 19:20:48,CA,Clear
2016-06-24 19:18:10,CA,Partly Cloudy
2016-06-24 19:17:47,CA,Partly Cloudy
2016-06-24 19:26:28,CA,Clear
2016-06-24 19:30:39,CA,Clear
2016-06-24 19:35:09,CA,Clear
2016-06-24 19:34:10,CA,Clear
2016-06-24 19:25:57,CA,Clear
2016-06-24 19:28:46,CA,
2016-06-24 19:32:48,CA,Clear
2016-06-24 19:31:46,CA,Clear
2016-06-24 19:35:02,CA,Overcast
2016-06-24 19:34:15,CA,Clear
2016-06-24 19:45:52,CA,Clear
2016-06-24 19:46:32,CA,Clear
2016-06-24 19:38:49,CA,Clear
2016-06-24 19:37:30,CA,Clear
2016-06-24 19:43:59,CA,Clear
2016-06-24 19:39:17,CA,Clear
2016-06-24 19:37:00,CA,Clear
2016-06-24 19:37:45,CA,Mostly Cloudy
2016-06-24 19:48:13,CA,Clear
2016-06-24 19:54:48,CA,Clear
2016-06-24 19:50:01,CA,Partly Cloudy
2016-06-24 19:51:39,CA,Partly Cloudy
2016-06-24 19:56:41,CA,Clear
2016-06-24 20:07:36,CA,Clear
2016-06-24 19:57:16,CA,Clear
2016-06-24 19:58:38,CA,Clear
2016-06-24 20:02:56,CA,
2016-06-24 19:57:44,CA,Clear
2016-06-24 20:06:42,CA,Clear
2016-06-24 20:06:13,CA,Clear
2016-06-24 20:01:41,CA,Clear
2016-06-24 19:59:34,CA,Clear
2016-06-24 20:00:49,CA,Overcast
2016-06-24 20:01:42,CA,Partly Cloudy
2016-06-24 20:10:01,CA,Clear
2016-06-24 20:12:00,CA,Clear
2016-06-24 20:11:39,CA,Fair
2016-06-24 20:08:34,CA,Clear
2016-06-24 20:13:57,CA,Clear
2016-06-24 20:11:18,CA,Partly Cloudy
2016-06-24 20:22:39,CA,Clear
2016-06-24 20:19:14,CA,Clear
2016-06-24 20:22:13,CA,Clear
2016-06-24 20:21:46,CA,Clear
2016-06-24 20:19:42,CA,Clear
2016-06-24 20:15:59,CA,Partly Cloudy
2016-06-24 20:18:39,CA,Clear
2016-06-24 20:17:32,CA,Clear
2016-06-24 20:18:19,CA,Scattered Clouds
2016-06-24 20:30:11,CA,Clear
2016-06-24 20:27:33,CA,Clear
2016-06-24 20:32:35,CA,Clear
2016-06-24 20:29:02,CA,Clear
2016-06-24 20:34:48,CA,Clear
2016-06-24 20:39:27,CA,Clear
2016-06-24 20:40:38,CA,Clear
2016-06-24 20:41:05,CA,Clear
2016-06-24 20:36:44,CA,Clear
2016-06-24 20:35:45,CA,Clear
2016-06-24 20:36:10,CA,Clear
2016-06-24 20:40:00,CA,Partly Cloudy
2016-06-24 20:48:09,CA,Clear
2016-06-24 20:48:36,CA,Clear
2016-06-24 20:52:39,CA,Scattered Clouds
2016-06-24 20:49:10,CA,Clear
2016-06-24 20:53:44,CA,Clear
2016-06-24 20:53:08,CA,Clear
2016-06-24 20:58:44,CA,Clear
2016-06-24 21:28:41,CA,Clear
2016-06-24 21:31:28,CA,Clear
2016-06-24 21:34:34,CA,Scattered Clouds
2016-06-24 21:27:54,CA,Clear
2016-06-24 21:36:49,CA,Clear
2016-06-24 21:41:25,CA,Clear
2016-06-24 21:46:36,CA,Clear
2016-06-24 22:00:50,CA,Mostly Cloudy
2016-06-24 22:01:24,CA,Clear
2016-06-24 22:02:10,CA,Clear
2016-06-24 21:51:20,CA,Clear
2016-06-24 22:03:29,CA,Clear
2016-06-24 22:12:31,CA,Clear
2016-06-24 22:08:48,CA,Partly Cloudy
2016-06-24 22:03:51,CA,Clear
2016-06-24 22:14:26,CA,Scattered Clouds
2016-06-24 22:21:47,CA,Clear
2016-06-24 22:19:58,CA,Partly Cloudy
2016-06-24 23:02:35,CA,Clear
2016-06-24 22:43:46,CA,Overcast
2016-06-24 23:08:28,CA,Overcast
2016-06-24 23:30:48,CA,Overcast
2016-06-24 23:45:56,CA,Overcast
2016-06-24 23:36:27,CA,Overcast
2016-06-25 00:27:42,CA,Overcast
2016-06-25 00:37:12,CA,Overcast
2016-06-25 00:38:07,CA,Overcast
2016-06-25 00:36:39,CA,Overcast
2016-06-25 00:55:27,CA,Haze
2016-06-25 01:15:53,CA,Overcast
2016-06-25 02:14:27,CA,Scattered Clouds
2016-06-25 02:25:16,CA,Overcast
2016-06-25 02:10:10,CA,Overcast
2016-06-25 02:01:07,CA,Clear
2016-06-25 02:03:42,CA,Clear
2016-06-25 02:42:53,CA,Scattered Clouds
2016-06-25 02:34:37,CA,Overcast
2016-06-25 03:12:43,CA,Mostly Cloudy
2016-06-25 03:00:21,CA,Overcast
2016-06-25 03:26:41,CA,Overcast
2016-06-25 03:53:30,CA,Overcast
2016-06-25 03:33:29,CA,Overcast
2016-06-25 04:24:15,CA,Overcast
2016-06-25 04:05:04,CA,Overcast
2016-06-25 04:22:06,CA,Overcast
2016-06-25 04:20:42,CA,Overcast
2016-06-25 04:00:22,CA,Overcast
2016-06-25 04:39:04,CA,Cloudy
2016-06-25 05:00:08,CA,Overcast
2016-06-25 05:08:38,CA,Overcast
2016-06-25 05:14:09,CA,Cloudy
2016-06-25 05:12:36,CA,Overcast
2016-06-25 05:11:28,CA,Scattered Clouds
2016-06-25 05:23:30,CA,Overcast
2016-06-25 05:47:46,CA,Cloudy
2016-06-25 05:50:25,CA,Scattered Clouds
2016-06-25 05:50:56,CA,Overcast
2016-06-25 05:34:02,CA,Scattered Clouds
2016-06-25 05:47:08,CA,Overcast
2016-06-25 06:26:58,CA,Cloudy
2016-06-25 06:15:26,CA,Overcast
2016-06-25 06:13:39,CA,Haze
2016-06-25 06:12:55,CA,Overcast
2016-06-25 06:16:23,CA,Clear
2016-06-25 06:41:54,CA,
2016-06-25 06:34:52,CA,Clear
2016-06-25 06:46:04,CA,Clear
2016-06-25 07:09:06,CA,Haze
2016-06-25 07:51:26,CA,Haze
2016-06-25 08:41:51,CA,Haze
2016-06-25 08:50:42,CA,Haze
2016-06-25 08:48:07,CA,Overcast
2016-06-25 08:38:51,CA,Clear
2016-06-25 09:04:16,CA,Clear
2016-06-25 09:14:52,CA,Mostly Cloudy
2016-06-25 09:32:37,CA,Clear
2016-06-25 09:28:20,CA,Mostly Cloudy
2016-06-25 09:30:44,CA,Haze
2016-06-25 09:31:20,CA,Haze
2016-06-25 09:39:45,CA,Clear
2016-06-25 10:01:33,CA,Clear
2016-06-25 10:03:31,CA,Haze
2016-06-25 13:07:56,CA,Clear
2016-06-25 13:07:19,CA,Clear
2016-06-25 12:37:45,CA,Clear
2016-06-25 11:58:53,CA,Clear
2016-06-25 11:16:29,CA,Clear
2016-06-25 10:39:28,CA,Clear
2016-06-25 11:47:54,CA,Clear
2016-06-25 12:03:37,CA,Clear
2016-06-25 13:03:17,CA,Clear
2016-06-25 11:33:44,CA,Clear
2016-06-25 11:54:36,CA,Clear
2016-06-25 12:04:39,CA,Clear
2016-06-25 12:41:41,CA,Partly Cloudy
2016-06-25 13:05:45,CA,Clear
2016-06-25 13:05:11,CA,Clear
2016-06-25 13:06:33,CA,Clear
2016-06-25 12:26:38,CA,Clear
2016-06-25 13:09:23,CA,Clear
2016-06-25 13:08:46,CA,Clear
2016-06-25 13:15:24,CA,Clear
2016-06-25 13:23:54,CA,Clear
2016-06-25 13:21:44,CA,Clear
2016-06-25 13:24:33,CA,Clear
2016-06-25 13:23:01,CA,Clear
2016-06-25 13:19:50,CA,Clear
2016-06-25 13:32:24,CA,Clear
2016-06-25 13:36:27,CA,Clear
2016-06-25 13:43:27,CA,Clear
2016-06-25 13:39:37,CA,Clear
2016-06-25 14:05:09,CA,Clear
2016-06-25 14:10:48,CA,Partly Cloudy
2016-06-25 14:18:43,CA,Clear
2016-06-25 14:10:27,CA,Clear
2016-06-25 14:04:10,CA,Clear
2016-06-25 14:01:17,CA,Haze
2016-06-25 14:25:57,CA,Clear
2016-06-25 14:24:36,CA,Clear
2016-06-25 14:16:37,CA,Partly Cloudy
2016-06-25 14:22:06,CA,Overcast
2016-06-25 14:31:59,CA,Clear
2016-06-25 14:28:00,CA,Clear
2016-06-25 14:34:41,CA,
2016-06-25 14:29:17,CA,Clear
2016-06-25 14:28:37,CA,Clear
2016-06-25 14:26:51,CA,Clear
2016-06-25 14:48:04,CA,Clear
2016-06-25 14:47:07,CA,Clear
2016-06-25 14:53:15,CA,Clear
2016-06-25 14:57:34,CA,Clear
2016-06-25 15:09:43,CA,Clear
2016-06-25 15:24:53,CA,Clear
2016-06-25 15:25:43,CA,Clear
2016-06-25 15:24:27,CA,Clear
2016-06-25 16:24:27,CA,Clear
2016-06-25 16:23:37,CA,Clear
2016-06-25 16:25:06,CA,Clear
2016-06-25 16:26:37,CA,Mostly Cloudy
2016-06-25 16:25:59,CA,Clear
2016-06-25 17:06:13,CA,Clear
2016-06-25 17:07:40,CA,Clear
2016-06-25 17:06:53,CA,Clear
2016-06-25 16:57:14,CA,Clear
2016-06-25 17:39:09,CA,Mostly Cloudy
2016-06-25 17:33:44,CA,Clear
2016-06-25 19:07:37,CA,Clear
2016-06-25 19:08:52,CA,Overcast
2016-06-25 19:06:40,CA,Scattered Clouds
2016-06-25 19:05:53,CA,Clear
2016-06-25 19:10:23,CA,Clear
2016-06-25 19:09:48,CA,Clear
2016-06-25 19:43:31,CA,Clear
2016-06-25 19:40:06,CA,Clear
2016-06-25 19:42:28,CA,Clear
2016-06-25 19:39:30,CA,Clear
2016-06-25 19:56:20,CA,Clear
2016-06-25 21:15:03,CA,Clear
2016-06-25 21:18:54,CA,Clear
2016-06-25 21:30:25,CA,Clear
2016-06-25 21:29:08,CA,Clear
2016-06-25 21:29:48,CA,Clear
2016-06-25 21:31:17,CA,Clear
2016-06-26 00:01:10,CA,Clear
2016-06-26 00:19:41,CA,Clear
2016-06-26 00:20:30,CA,Clear
2016-06-26 00:25:34,CA,Clear
2016-06-26 00:24:22,CA,Clear
2016-06-26 01:18:38,CA,Clear
2016-06-26 01:18:07,CA,Clear
2016-06-26 01:27:18,CA,Clear
2016-06-26 01:17:34,CA,Clear
2016-06-26 01:39:07,CA,Clear
2016-06-26 01:36:35,CA,Clear
2016-06-26 01:43:27,CA,Clear
2016-06-26 02:29:14,CA,Clear
2016-06-26 02:06:09,CA,Clear
2016-06-26 02:05:41,CA,Clear
2016-06-26 02:22:44,CA,Clear
2016-06-26 02:15:03,CA,Clear
2016-06-26 02:58:16,CA,Clear
2016-06-26 02:41:23,CA,Clear
2016-06-26 02:57:33,CA,Clear
2016-06-26 03:15:42,CA,Scattered Clouds
2016-06-26 03:16:45,CA,Clear
2016-06-26 03:16:15,CA,Clear
2016-06-26 03:29:26,CA,Clear
2016-06-26 03:46:00,CA,Clear
2016-06-26 04:21:00,CA,Partly Cloudy
2016-06-26 04:24:44,CA,Clear
2016-06-26 04:10:41,CA,Clear
2016-06-26 04:11:32,CA,Clear
2016-06-26 04:31:09,CA,Clear
